GenBank_id;country
MF055908.1;NA
MF055909.1;NA
MF055910.1;NA
MF055911.1;NA
MF055912.1;NA
MF055913.1;NA
MF055914.1;NA
MF055915.1;NA
MF055916.1;NA
MF055917.1;NA
MF055918.1;NA
MF055919.1;NA
MF055920.1;NA
MF055921.1;NA
MF055922.1;NA
MF055923.1;NA
MF055924.1;NA
MF055925.1;NA
MF055926.1;NA
MF055927.1;NA
MF055928.1;NA
MF055929.1;NA
MF055930.1;NA
MF055931.1;NA
MF055932.1;NA
MF055933.1;NA
MF055934.1;NA
MF055935.1;NA
MF055936.1;NA
MF055937.1;NA
MF055938.1;NA
MF055939.1;NA
MF055940.1;NA
MF055941.1;NA
MF055942.1;NA
MF055943.1;NA
MF055944.1;NA
MF055945.1;NA
MF055946.1;NA
MF055947.1;NA
MF055948.1;NA
MF055949.1;NA
MF055950.1;NA
MF055951.1;NA
MF055952.1;NA
MF055953.1;NA
MF055954.1;NA
MF055955.1;NA
MF055956.1;NA
MF055957.1;NA
MF055958.1;NA
MF055959.1;NA
MF055960.1;NA
MF055961.1;NA
MF055962.1;NA
MF055963.1;NA
MF055964.1;NA
MF055965.1;NA
MF055966.1;NA
MF055967.1;NA
MF055968.1;NA
MF055969.1;NA
MF055970.1;NA
MF055971.1;NA
MF055972.1;NA
MF055973.1;NA
MF055974.1;NA
MF055975.1;NA
MF055976.1;NA
MF055977.1;NA
MF055978.1;NA
MF055979.1;NA
MF055980.1;NA
MF055982.1;NA
MF055983.1;NA
MF055984.1;NA
MF055986.1;NA
MF055987.1;NA
MF055988.1;NA
MF055989.1;NA
MF055990.1;NA
MF055991.1;NA
MF055992.1;NA
MF055993.1;NA
MF055994.1;NA
MF055995.1;NA
MF055996.1;NA
MF055997.1;NA
MF055999.1;NA
MF056000.1;NA
MF056001.1;NA
MF056002.1;NA
MF056003.1;NA
MF056004.1;NA
MF056005.1;NA
MF056006.1;NA
MF056007.1;NA
MF056008.1;NA
MF056009.1;NA
MF056010.1;NA
MF056011.1;NA
MF056012.1;NA
MF056013.1;NA
MF056014.1;NA
MF056015.1;NA
MF056016.1;NA
MF056017.1;NA
MF056018.1;NA
MF056019.1;NA
MF056020.1;NA
MF056021.1;NA
MF056022.1;NA
MF056023.1;NA
MF056024.1;NA
MF056025.1;NA
MF056026.1;NA
MF056027.1;NA
MF056028.1;NA
MF056029.1;NA
MF056030.1;NA
MF056031.1;NA
MF056032.1;NA
MF056033.1;NA
MF056034.1;NA
MF056035.1;NA
MF056036.1;NA
MF056037.1;NA
MF056038.1;NA
MF056039.1;NA
MF056040.1;NA
MF056041.1;NA
MF056043.1;NA
MF056044.1;NA
MF056045.1;NA
MF056046.1;NA
MF056047.1;NA
MF056048.1;NA
MF056049.1;NA
MF056050.1;NA
MF056051.1;NA
MF056052.1;NA
MF056053.1;NA
MF056054.1;NA
MF056055.1;NA
MF056056.1;NA
MF056057.1;NA
MF056058.1;NA
MF056059.1;NA
MF056060.1;NA
MF056061.1;NA
MF056062.1;NA
MF056063.1;NA
MF056064.1;NA
MF056065.1;NA
MF056066.1;NA
MF056067.1;NA
MF056068.1;NA
MF056069.1;NA
MF056070.1;NA
MF056072.1;NA
MF056073.1;NA
MF056074.1;NA
MF056075.1;NA
MF056076.1;NA
MF056077.1;NA
MF056078.1;NA
MF056079.1;NA
MF056080.1;NA
MF056081.1;NA
MF056082.1;NA
MF056083.1;NA
MF056084.1;NA
MF056085.1;NA
MF056086.1;NA
MF056087.1;NA
MF056088.1;NA
MF056089.1;NA
MF056090.1;NA
MF056091.1;NA
MF056092.1;NA
MF056093.1;NA
MF056094.1;NA
MF056095.1;NA
MF056096.1;NA
MF056097.1;NA
MF056098.1;NA
MF056099.1;NA
MF056100.1;NA
MF056101.1;NA
MF056102.1;NA
MF056103.1;NA
MF056104.1;NA
MF056105.1;NA
MF056106.1;NA
MF056107.1;NA
MF056108.1;NA
MF056109.1;NA
MF056110.1;NA
MF056111.1;NA
MF056112.1;NA
MF056113.1;NA
MF056114.1;NA
MF056115.1;NA
MF056116.1;NA
MF056117.1;NA
MF056118.1;NA
MF056119.1;NA
MF056120.1;NA
MF056121.1;NA
MF056122.1;NA
MF056123.1;NA
MF056124.1;NA
MF056125.1;NA
MF056126.1;NA
MF056127.1;NA
MF056128.1;NA
MF056129.1;NA
MF056131.1;NA
MF056132.1;NA
MF056133.1;NA
MF056134.1;NA
MF056135.1;NA
MF056136.1;NA
MF056138.1;NA
MF056139.1;NA
MF056140.1;NA
MF056141.1;NA
MF056142.1;NA
MF056143.1;NA
MF056144.1;NA
MF056145.1;NA
MF056146.1;NA
MF056147.1;NA
MF056148.1;NA
MF056149.1;NA
MF056150.1;NA
MF056151.1;NA
MF056152.1;NA
MF056153.1;NA
MF056154.1;NA
MF056155.1;NA
MF056156.1;NA
MF056157.1;NA
MF056158.1;NA
MF056159.1;NA
MF056160.1;NA
MF056161.1;NA
MF056162.1;NA
MF056163.1;NA
MF056164.1;NA
MF056165.1;NA
MF056166.1;NA
MF056167.1;NA
MF056168.1;NA
MF056169.1;NA
MF056170.1;NA
MF056171.1;NA
MF056172.1;NA
MF056173.1;NA
MF056174.1;NA
MF056175.1;NA
MF056176.1;NA
MF056177.1;NA
MF056178.1;NA
MF056179.1;NA
MF056180.1;NA
MF056181.1;NA
MF056182.1;NA
MF056183.1;NA
MF056184.1;NA
MF056185.1;NA
MF056186.1;NA
MF056187.1;NA
MF056188.1;NA
MF056189.1;NA
MF056190.1;NA
MF056191.1;NA
MF056192.1;NA
MF056193.1;NA
MF056194.1;NA
MF056195.1;NA
MF056196.1;NA
MF056197.1;NA
MF056198.1;NA
MF056199.1;NA
MF056200.1;NA
MF056201.1;NA
MF056202.1;NA
MF056203.1;NA
MF056204.1;NA
MF056205.1;NA
MF056206.1;NA
MF056207.1;NA
MF056208.1;NA
MF056209.1;NA
MF056210.1;NA
MF056211.1;NA
MF056212.1;NA
MF056213.1;NA
MF056214.1;NA
MF056215.1;NA
MF056216.1;NA
MF056217.1;NA
MF056218.1;NA
MF056219.1;NA
MF056220.1;NA
MF056221.1;NA
MF056222.1;NA
MF056223.1;NA
MF056224.1;NA
MF056225.1;NA
MF056226.1;NA
MF056227.1;NA
MF056228.1;NA
MF056229.1;NA
MF056230.1;NA
MF056231.1;NA
MF056232.1;NA
MF056233.1;NA
MF056234.1;NA
MF056235.1;NA
MF056236.1;NA
MF056238.1;NA
MF056239.1;NA
MF056240.1;NA
MF056241.1;NA
MF056242.1;NA
MF056243.1;NA
MF056244.1;NA
MF056245.1;NA
MF056246.1;NA
MF056247.1;NA
MF056248.1;NA
MF056250.1;NA
MF056251.1;NA
MF056252.1;NA
MF056253.1;NA
MF056254.1;NA
MF056255.1;NA
MF056256.1;NA
MF056257.1;NA
MF056258.1;NA
MF056259.1;NA
MF056260.1;NA
MF056261.1;NA
MF056262.1;NA
MF056263.1;NA
MF056264.1;NA
MF056265.1;NA
MF056266.1;NA
MF056267.1;NA
MF056268.1;NA
MF056269.1;NA
MF056270.1;NA
MF056271.1;NA
MF056272.1;NA
MF056273.1;NA
MF056274.1;NA
MF056275.1;NA
MF056276.1;NA
MF056277.1;NA
MF056278.1;NA
MF056279.1;NA
MF056280.1;NA
MF056281.1;NA
MF056282.1;NA
MF056283.1;NA
MF056284.1;NA
MF056285.1;NA
MF056286.1;NA
MF056287.1;NA
MF056288.1;NA
MF056289.1;NA
MF056290.1;NA
MF056291.1;NA
MF056292.1;NA
MF056293.1;NA
MF056294.1;NA
MF056295.1;NA
MF056296.1;NA
MF056297.1;NA
MF056298.1;NA
MF056299.1;NA
MF056300.1;NA
MF056301.1;NA
MF056302.1;NA
MF056303.1;NA
MF056304.1;NA
MF056305.1;NA
MF056306.1;NA
MF056307.1;NA
MF056308.1;NA
MF056309.1;NA
MF056310.1;NA
MF056311.1;NA
MF056312.1;NA
MF056313.1;NA
MF056314.1;NA
MF056315.1;NA
MF056316.1;NA
MF056317.1;NA
MF056318.1;NA
MF056319.1;NA
MF056320.1;NA
MF056321.1;NA
MF056322.1;NA
MF056323.1;NA
MF056324.1;NA
MF056325.1;NA
MF056326.1;NA
MF056327.1;NA
MF056328.1;NA
MF056329.1;NA
MF056330.1;NA
MF056331.1;NA
MF056332.1;NA
MF056333.1;NA
MF056334.1;NA
MF056335.1;NA
MF056336.1;NA
MF056337.1;NA
MF056338.1;NA
MF056339.1;NA
MF056340.1;NA
MF056341.1;NA
MF056342.1;NA
MF056343.1;NA
MF056344.1;NA
MF056345.1;NA
MF056347.1;NA
MF056348.1;NA
MF056349.1;NA
MF056350.1;NA
MF056351.1;NA
MF056352.1;NA
MF056353.1;NA
MF056355.1;NA
MF056356.1;NA
MF056358.1;NA
MF056359.1;NA
MF056360.1;NA
MF056361.1;NA
MF056362.1;NA
MF056363.1;NA
MF056364.1;NA
MF056365.1;NA
MF056366.1;NA
MF056367.1;NA
MF056368.1;NA
MF056369.1;NA
MF056370.1;NA
MF056371.1;NA
MF056372.1;NA
MF056373.1;NA
MF056374.1;NA
MF056375.1;NA
MF056376.1;NA
MF056377.1;NA
MF056378.1;NA
MF056379.1;NA
MF056380.1;NA
MF056381.1;NA
MF056382.1;NA
MF056383.1;NA
MF056384.1;NA
MF056385.1;NA
MF056386.1;NA
MF056387.1;NA
MF056388.1;NA
MF056389.1;NA
MF056390.1;NA
MF056391.1;NA
MF056392.1;NA
MF056393.1;NA
MF056394.1;NA
MF056395.1;NA
MF056396.1;NA
MF056397.1;NA
MF056398.1;NA
MF056399.1;NA
MF056400.1;NA
MF056401.1;NA
MF056402.1;NA
MF056403.1;NA
MF056404.1;NA
MF056405.1;NA
MF056407.1;NA
MF056408.1;NA
MF056409.1;NA
MF056410.1;NA
MF056411.1;NA
MF056412.1;NA
MF056413.1;NA
MF056414.1;NA
MF056415.1;NA
MF056416.1;NA
MF056417.1;NA
MF056418.1;NA
MF056419.1;NA
MF056420.1;NA
MF056421.1;NA
MF056422.1;NA
MF056423.1;NA
MF056424.1;NA
MF056425.1;NA
MF056426.1;NA
MF056427.1;NA
MF056428.1;NA
MF056429.1;NA
MF056430.1;NA
MF056431.1;NA
MF056432.1;NA
MF056433.1;NA
MF056434.1;NA
MF056435.1;NA
MF056436.1;NA
MF056437.1;NA
MF056438.1;NA
MF056439.1;NA
MF056440.1;NA
MF056441.1;NA
MF056442.1;NA
MF056443.1;NA
MF056444.1;NA
MF056445.1;NA
MF056446.1;NA
MF056447.1;NA
MF056448.1;NA
MF056449.1;NA
MF056450.1;NA
MF056451.1;NA
MF056452.1;NA
MF056453.1;NA
MF056454.1;NA
MF056455.1;NA
MF056456.1;NA
MF056457.1;NA
MF056458.1;NA
MF056459.1;NA
MF056460.1;NA
MF056461.1;NA
MF056462.1;NA
MF056463.1;NA
MF056464.1;NA
MF056465.1;NA
MF056466.1;NA
MF056468.1;NA
MF056469.1;NA
MF056470.1;NA
MF056471.1;NA
MF056473.1;NA
MF056474.1;NA
MF056475.1;NA
MF056476.1;NA
MF056477.1;NA
MF056478.1;NA
MF056479.1;NA
MF056480.1;NA
MF056481.1;NA
MF056482.1;NA
MF056483.1;NA
MF056484.1;NA
MF056485.1;NA
MF056486.1;NA
MF056487.1;NA
MF056488.1;NA
MF056489.1;NA
MF056490.1;NA
MF056491.1;NA
MF056494.1;NA
MF056496.1;NA
MF056497.1;NA
MF056498.1;NA
MF056499.1;NA
MF056500.1;NA
MF056501.1;NA
MF056502.1;NA
MF056503.1;NA
MF056504.1;NA
MF056505.1;NA
MF056506.1;NA
MF056507.1;NA
MF056508.1;NA
MF056509.1;NA
MF056510.1;NA
MF056511.1;NA
MF056512.1;NA
MF056513.1;NA
MF056514.1;NA
MF056515.1;NA
MF056516.1;NA
MF056517.1;NA
MF056518.1;NA
MF056519.1;NA
MF056520.1;NA
MF056521.1;NA
MF056522.1;NA
MF056523.1;NA
MF056525.1;NA
MF056526.1;NA
MF056527.1;NA
MF056528.1;NA
MF056529.1;NA
MF056530.1;NA
MF056531.1;NA
MF056532.1;NA
MF056533.1;NA
MF056534.1;NA
MF056535.1;NA
MF056536.1;NA
MF056537.1;NA
MF056538.1;NA
MF056539.1;NA
MF056540.1;NA
MF056541.1;NA
MF056542.1;NA
MF056543.1;NA
MF056544.1;NA
MF056545.1;NA
MF056546.1;NA
MF056547.1;NA
MF056548.1;NA
MF056549.1;NA
MF056550.1;NA
MF056552.1;NA
MF056553.1;NA
MF056554.1;NA
MF056555.1;NA
MF056556.1;NA
MF056557.1;NA
MF056558.1;NA
MF056559.1;NA
MF056560.1;NA
MF056561.1;NA
MF056562.1;NA
MF056563.1;NA
MF056564.1;NA
MF056565.1;NA
MF056566.1;NA
MF056567.1;NA
MF056568.1;NA
MF056569.1;NA
MF056571.1;NA
MF056572.1;NA
MF056573.1;NA
MF056574.1;NA
MF056575.1;NA
MF056576.1;NA
MF056577.1;NA
MF056578.1;NA
MF056579.1;NA
MF056580.1;NA
MF056581.1;NA
MF056582.1;NA
MF056583.1;NA
MF056584.1;NA
MF056585.1;NA
MF056586.1;NA
MF056587.1;NA
MF056588.1;NA
MF056589.1;NA
MF056590.1;NA
MF056591.1;NA
MF056592.1;NA
MF056593.1;NA
MF056594.1;NA
MF056595.1;NA
MF056596.1;NA
MF056597.1;NA
MF056598.1;NA
MF056599.1;NA
MF056600.1;NA
MF056601.1;NA
MF056603.1;NA
MF056604.1;NA
MF056605.1;NA
MF056606.1;NA
MF056608.1;NA
MF056609.1;NA
MF056610.1;NA
MF056611.1;NA
MF056612.1;NA
MF056613.1;NA
MF056614.1;NA
MF056615.1;NA
MF056616.1;NA
MF056617.1;NA
MF056618.1;NA
MF056619.1;NA
MF056620.1;NA
MF056621.1;NA
MF056622.1;NA
MF056623.1;NA
MF056624.1;NA
MF056625.1;NA
MF056626.1;NA
MF056627.1;NA
MF056628.1;NA
MF056629.1;NA
MF056630.1;NA
MF056631.1;NA
MF056632.1;NA
MF056633.1;NA
MF056634.1;NA
MF056635.1;NA
MF056636.1;NA
MF056637.1;NA
MF056638.1;NA
MF056639.1;NA
MF056640.1;NA
MF056642.1;NA
MF056643.1;NA
MF056644.1;NA
MF056645.1;NA
MF056646.1;NA
MF056647.1;NA
MF056648.1;NA
MF056649.1;NA
MF056651.1;NA
MF056652.1;NA
MF056653.1;NA
MF056654.1;NA
MF056655.1;NA
MF056656.1;NA
MF056657.1;NA
MF056658.1;NA
MF056659.1;NA
MF056660.1;NA
MF056661.1;NA
MF056662.1;NA
MF056663.1;NA
MF056664.1;NA
MF056665.1;NA
MF056666.1;NA
MF056667.1;NA
MF056668.1;NA
MF056669.1;NA
MF056670.1;NA
MF056671.1;NA
MF056672.1;NA
MF056673.1;NA
MF056674.1;NA
MF056675.1;NA
MF056676.1;NA
MF056677.1;NA
MF056678.1;NA
MF056679.1;NA
MF056680.1;NA
MF056681.1;NA
MF056682.1;NA
MF056683.1;NA
MF056684.1;NA
MF056685.1;NA
MF056686.1;NA
MF056687.1;NA
MF056688.1;NA
MF056689.1;NA
MF056690.1;NA
MF056691.1;NA
MF056692.1;NA
MF056693.1;NA
MF056694.1;NA
MF056695.1;NA
MF056696.1;NA
MF056697.1;NA
MF056698.1;NA
MF056699.1;NA
MF056700.1;NA
MF056701.1;NA
MF056702.1;NA
MF056703.1;NA
MF056704.1;NA
MF056705.1;NA
MF056706.1;NA
MF056707.1;NA
MF056708.1;NA
MF056709.1;NA
MF056710.1;NA
MF056711.1;NA
MF056713.1;NA
MF056714.1;NA
MF056715.1;NA
MF056716.1;NA
MF056718.1;NA
MF056719.1;NA
MF056720.1;NA
MF056721.1;NA
MF056722.1;NA
MF056723.1;NA
MF056724.1;NA
MF056725.1;NA
MF056726.1;NA
MF056727.1;NA
MF056728.1;NA
MF056729.1;NA
MF056730.1;NA
MF056731.1;NA
MF056732.1;NA
MF056733.1;NA
MF056734.1;NA
MF056735.1;NA
MF056736.1;NA
MF056737.1;NA
MF056738.1;NA
MF056739.1;NA
MF056741.1;NA
MF056742.1;NA
MF056744.1;NA
MF056745.1;NA
MF056746.1;NA
MF056747.1;NA
MF056748.1;NA
MF056749.1;NA
MF056750.1;NA
MF056751.1;NA
MF056752.1;NA
MF056753.1;NA
MF056754.1;NA
MF056755.1;NA
MF056757.1;NA
MF056759.1;NA
MF056760.1;NA
MF056761.1;NA
MF056762.1;NA
MF056763.1;NA
MF056764.1;NA
MF056766.1;NA
MF056767.1;NA
MF056768.1;NA
MF056770.1;NA
MF056771.1;NA
MF056773.1;NA
MF056774.1;NA
MF056776.1;NA
MF056777.1;NA
MF056778.1;NA
MF056780.1;NA
MF056784.1;NA
MF056785.1;NA
MF056786.1;NA
MF056787.1;NA
MF056788.1;NA
MF056789.1;NA
MF056790.1;NA
MF056791.1;NA
MF056792.1;NA
MF056793.1;NA
MF056794.1;NA
MF056795.1;NA
MF056796.1;NA
MF056797.1;NA
MF056798.1;NA
MF056799.1;NA
MF056800.1;NA
MF056802.1;NA
MF056803.1;NA
MF056804.1;NA
MF056805.1;NA
MF056806.1;NA
MF056808.1;NA
MF056809.1;NA
MF056810.1;NA
MF056811.1;NA
MF056813.1;NA
MF056814.1;NA
MF056815.1;NA
MF056816.1;NA
MF056817.1;NA
MF056818.1;NA
MF056819.1;NA
MF056820.1;NA
MF056821.1;NA
MF056822.1;NA
MF056825.1;NA
MF056826.1;NA
MF056827.1;NA
MF056828.1;NA
MF056829.1;NA
MF056830.1;NA
MF056831.1;NA
MF056832.1;NA
MF056833.1;NA
MF056835.1;NA
MF056837.1;NA
MF056838.1;NA
MF056839.1;NA
MF056840.1;NA
MF056841.1;NA
MF056842.1;NA
MF056843.1;NA
MF056844.1;NA
MF056845.1;NA
MF056846.1;NA
MF056848.1;NA
MF056849.1;NA
MF056850.1;NA
MF056851.1;NA
MF056852.1;NA
MF056853.1;NA
MF056854.1;NA
MF056855.1;NA
MF056856.1;NA
MF056857.1;NA
MF056858.1;NA
MF056859.1;NA
MF056860.1;NA
MF056861.1;NA
MF056862.1;NA
MF056863.1;NA
MF056864.1;NA
MF056865.1;NA
MF056866.1;NA
MF056867.1;NA
MF056868.1;NA
MF056869.1;NA
MF056870.1;NA
MF056871.1;NA
MF056872.1;NA
MF056873.1;NA
MF056874.1;NA
MF056875.1;NA
MF056876.1;NA
MF056877.1;NA
MF056878.1;NA
MF056879.1;NA
MF056880.1;NA
MF056881.1;NA
MF056882.1;NA
MF056883.1;NA
MF056884.1;NA
MF056885.1;NA
MF056886.1;NA
MF056887.1;NA
MF056888.1;NA
MF056889.1;NA
MF056890.1;NA
MF056891.1;NA
MF056893.1;NA
MF056894.1;NA
MF056895.1;NA
MF056896.1;NA
MF056897.1;NA
MF056898.1;NA
MF056899.1;NA
MF056900.1;NA
MF056901.1;NA
MF056902.1;NA
MF056903.1;NA
MF056904.1;NA
MF056905.1;NA
MF056906.1;NA
MF056907.1;NA
MF056908.1;NA
MF056909.1;NA
MF056910.1;NA
MF056911.1;NA
MF056912.1;NA
MF056913.1;NA
MF056914.1;NA
MF056915.1;NA
MF056916.1;NA
MF056917.1;NA
MF056918.1;NA
MF056919.1;NA
MF056920.1;NA
MF056921.1;NA
MF056922.1;NA
MF056923.1;NA
MF056924.1;NA
MF056925.1;NA
MF056926.1;NA
MF056927.1;NA
MF056928.1;NA
MF056929.1;NA
MF056930.1;NA
MF056931.1;NA
MF056932.1;NA
MF056933.1;NA
MF056934.1;NA
MF056935.1;NA
MF056936.1;NA
MF056937.1;NA
MF056938.1;NA
MF056939.1;NA
MF056940.1;NA
MF056941.1;NA
MF056942.1;NA
MF056943.1;NA
MF056944.1;NA
MF056945.1;NA
MF056946.1;NA
MF056947.1;NA
MF056948.1;NA
MF056949.1;NA
MF056950.1;NA
MF056951.1;NA
MF056952.1;NA
MF056953.1;NA
MF056954.1;NA
MF056955.1;NA
MF056956.1;NA
MF056957.1;NA
MF056958.1;NA
MF056959.1;NA
MF056960.1;NA
MF056961.1;NA
MF056962.1;NA
MF056963.1;NA
MF056964.1;NA
MF056965.1;NA
MF056966.1;NA
MF056967.1;NA
MF056968.1;NA
MF056969.1;NA
MF056970.1;NA
MF056971.1;NA
MF056972.1;NA
MF056973.1;NA
MF056974.1;NA
MF056975.1;NA
MF056976.1;NA
MF056977.1;NA
MF056978.1;NA
MF056979.1;NA
MF056980.1;NA
MF056981.1;NA
MF056982.1;NA
MF056983.1;NA
MF056984.1;NA
MF056985.1;NA
MF056986.1;NA
MF056987.1;NA
MF056988.1;NA
MF056989.1;NA
MF056990.1;NA
MF056991.1;NA
MF056992.1;NA
MF056993.1;NA
MF056994.1;NA
MF056995.1;NA
MF056996.1;NA
MF056997.1;NA
MF056998.1;NA
MF056999.1;NA
MF057000.1;NA
MF057001.1;NA
MF057002.1;NA
MF057003.1;NA
MF057004.1;NA
MF057005.1;NA
MF057006.1;NA
MF057007.1;NA
MF057008.1;NA
MF057009.1;NA
MF057011.1;NA
MF057012.1;NA
MF057013.1;NA
MF057014.1;NA
MF057015.1;NA
MF057016.1;NA
MF057017.1;NA
MF057018.1;NA
MF057019.1;NA
MF057020.1;NA
MF057021.1;NA
MF057022.1;NA
MF057023.1;NA
MF057024.1;NA
MF057025.1;NA
MF057026.1;NA
MF057027.1;NA
MF057028.1;NA
MF057029.1;NA
MF057030.1;NA
MF057031.1;NA
MF057032.1;NA
MF057033.1;NA
MF057035.1;NA
MF057036.1;NA
MF057037.1;NA
MF057038.1;NA
MF057039.1;NA
MF057040.1;NA
MF057041.1;NA
MF057042.1;NA
MF057043.1;NA
MF057044.1;NA
MF057045.1;NA
MF057046.1;NA
MF057047.1;NA
MF057048.1;NA
MF057049.1;NA
MF057050.1;NA
MF057051.1;NA
MF057052.1;NA
MF057053.1;NA
MF057055.1;NA
MF057056.1;NA
MF057057.1;NA
MF057058.1;NA
MF057059.1;NA
MF057060.1;NA
MF057061.1;NA
MF057062.1;NA
MF057063.1;NA
MF057064.1;NA
MF057065.1;NA
MF057066.1;NA
MF057067.1;NA
MF057068.1;NA
MF057069.1;NA
MF057070.1;NA
MF057071.1;NA
MF057072.1;NA
MF057073.1;NA
MF057074.1;NA
MF057075.1;NA
MF057076.1;NA
MF057077.1;NA
MF057078.1;NA
MF057079.1;NA
MF057080.1;NA
MF057081.1;NA
MF057082.1;NA
MF057083.1;NA
MF057084.1;NA
MF057085.1;NA
MF057086.1;NA
MF057087.1;NA
MF057088.1;NA
MF057089.1;NA
MF057090.1;NA
MF057091.1;NA
MF057092.1;NA
MF057093.1;NA
MF057094.1;NA
MF057095.1;NA
MF057096.1;NA
MF057097.1;NA
MF057098.1;NA
MF057099.1;NA
MF057100.1;NA
MF057101.1;NA
MF057102.1;NA
MF057103.1;NA
MF057104.1;NA
MF057105.1;NA
MF057106.1;NA
MF057107.1;NA
MF057108.1;NA
MF057109.1;NA
MF057110.1;NA
MF057111.1;NA
MF057112.1;NA
MF057113.1;NA
MF057114.1;NA
MF057115.1;NA
MF057116.1;NA
MF057117.1;NA
MF057118.1;NA
MF057119.1;NA
MF057120.1;NA
MF057121.1;NA
MF057122.1;NA
MF057123.1;NA
MF057124.1;NA
MF057125.1;NA
MF057126.1;NA
MF057127.1;NA
MF057128.1;NA
MF057129.1;NA
MF057130.1;NA
MF057131.1;NA
MF057132.1;NA
MF057133.1;NA
MF057134.1;NA
MF057135.1;NA
MF057136.1;NA
MF057137.1;NA
MF057138.1;NA
MF057139.1;NA
MF057140.1;NA
MF057141.1;NA
MF057142.1;NA
MF057143.1;NA
MF057144.1;NA
MF057145.1;NA
MF057146.1;NA
MF057148.1;NA
MF057150.1;NA
MF057151.1;NA
MF057152.1;NA
MF057153.1;NA
MF057154.1;NA
MF057155.1;NA
MF057156.1;NA
MF057157.1;NA
MF057158.1;NA
MF057159.1;NA
MF057160.1;NA
MF057161.1;NA
MF057162.1;NA
MF057163.1;NA
MF057164.1;NA
MF057165.1;NA
MF057166.1;NA
MF057167.1;NA
MF057168.1;NA
MF057169.1;NA
MF057170.1;NA
MF057171.1;NA
MF057172.1;NA
MF057173.1;NA
MF057174.1;NA
MF057175.1;NA
MF057176.1;NA
MF057177.1;NA
MF057180.1;NA
MF057181.1;NA
MF057182.1;NA
MF057183.1;NA
MF057184.1;NA
MF057185.1;NA
MF057186.1;NA
MF057188.1;NA
MF057189.1;NA
MF057190.1;NA
MF057191.1;NA
MF057192.1;NA
MF057193.1;NA
MF057194.1;NA
MF057195.1;NA
MF057196.1;NA
MF057197.1;NA
MF057198.1;NA
MF057199.1;NA
MF057200.1;NA
MF057201.1;NA
MF057202.1;NA
MF057203.1;NA
MF057204.1;NA
MF057205.1;NA
MF057206.1;NA
MF057208.1;NA
MF057209.1;NA
MF057210.1;NA
MF057211.1;NA
MF057212.1;NA
MF057213.1;NA
MF057214.1;NA
MF057215.1;NA
MF057216.1;NA
MF057217.1;NA
MF057218.1;NA
MF057219.1;NA
MF057220.1;NA
MF057221.1;NA
MF057222.1;NA
MF057223.1;NA
MF057224.1;NA
MF057225.1;NA
MF057226.1;NA
MF057227.1;NA
MF057228.1;NA
MF057229.1;NA
MF057230.1;NA
MF057231.1;NA
MF057232.1;NA
MF057233.1;NA
MF057235.1;NA
MF057236.1;NA
MF057238.1;NA
MF057239.1;NA
MF057241.1;NA
MF057242.1;NA
MF057243.1;NA
MF057244.1;NA
MF057245.1;NA
MF057246.1;NA
MF057247.1;NA
MF057248.1;NA
MF057249.1;NA
MF057250.1;NA
MF057251.1;NA
MF057252.1;NA
MF057253.1;NA
MF057254.1;NA
MF057255.1;NA
MF057256.1;NA
MF057257.1;NA
MF057258.1;NA
MF057259.1;NA
MF057260.1;NA
MF057261.1;NA
MF057262.1;NA
MF057263.1;NA
MF057264.1;NA
MF057265.1;NA
MF057266.1;NA
MF057267.1;NA
MF057268.1;NA
MF057269.1;NA
MF057270.1;NA
MF057271.1;NA
MF057272.1;NA
MF057273.1;NA
MF057274.1;NA
MF057275.1;NA
MF057276.1;NA
MF057277.1;NA
MF057278.1;NA
MF057279.1;NA
MF057280.1;NA
MF057281.1;NA
MF057282.1;NA
MF057283.1;NA
MF057284.1;NA
MF057285.1;NA
MF057286.1;NA
MF057287.1;NA
MF057288.1;NA
MF057289.1;NA
MF057290.1;NA
MF057291.1;NA
MF057292.1;NA
MF057293.1;NA
MF057294.1;NA
MF057295.1;NA
MF057296.1;NA
MF057297.1;NA
MF057298.1;NA
MF057299.1;NA
MF057300.1;NA
MF057301.1;NA
MF057302.1;NA
MF057303.1;NA
MF057304.1;NA
MF057305.1;NA
MF057306.1;NA
MF057307.1;NA
MF057308.1;NA
MF057309.1;NA
MF057310.1;NA
MF057311.1;NA
MF057312.1;NA
MF057313.1;NA
MF057314.1;NA
MF057315.1;NA
MF057316.1;NA
MF057317.1;NA
MF057318.1;NA
MF057319.1;NA
MF057320.1;NA
MF057321.1;NA
MF057322.1;NA
MF057323.1;NA
MF057324.1;NA
MF057325.1;NA
MF057326.1;NA
MF057327.1;NA
MF057328.1;NA
MF057329.1;NA
MF057330.1;NA
MF057331.1;NA
MF057332.1;NA
MF057333.1;NA
MF057334.1;NA
MF057335.1;NA
MF057336.1;NA
MF057337.1;NA
MF057338.1;NA
MF057339.1;NA
MF057340.1;NA
MF057341.1;NA
MF057342.1;NA
MF057343.1;NA
MF057344.1;NA
MF057345.1;NA
MF057346.1;NA
MF057347.1;NA
MF057348.1;NA
MF057349.1;NA
MF057350.1;NA
MF057351.1;NA
MF057352.1;NA
MF057353.1;NA
MF057354.1;NA
MF057355.1;NA
MF057356.1;NA
MF057357.1;NA
MF057358.1;NA
MF057359.1;NA
MF057360.1;NA
MF057361.1;NA
MF057362.1;NA
MF057363.1;NA
MF057364.1;NA
MF057365.1;NA
MF057366.1;NA
